"filename","smiles","carbonyl_low_specificty","carbonyl_carbon","carbonyl_nitrogen","carbonyl_oxygen","acyl_halide","aldehyde","anhydride","amide","amidinium","carbamate","carbamic_ester","carbamic_acid","carbonic_ester","carboxylic_acid","ketone"
"SCCCCCCS_hexane-16-dithiol","SCCCCCCS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SCCCCS_14-butanedithiol","SCCCCS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SCCCc1ccccc1_3-phenylpropane-1-thiol","SCCCc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SCCS_12-ethanedithiol","SCCS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SCc1ccc(Cl)cc1_4-chlorobenzenemethanethiol","SCc1ccc(Cl)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SCc1ccccc1_phenylmethanethiol","SCc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SCc1ccco1_2-furanmethanethiol","SCc1ccco1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S_hydrogen-sulfide","S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sc1ccc(Cl)cc1_4-chlorobenzenethiol","Sc1ccc(Cl)cc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sc1ccccc1_benzenethiol","Sc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[AsH2]Br_bromoarsine","[AsH2]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[AsH2]c1ccccc1_phenylarsane","[AsH2]c1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[As]#CBr_bromomethylidynearsine","[As]#CBr","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[As]12[As]3[As]1[As]23_tetraarsenic","[As]12[As]3[As]1[As]23","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BH2].[BH2].[BH3][BH3]_tetraborane-10","[BH2].[BH2].[BH3][BH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BH2].[BH4]_diborane-6","[BH2].[BH4]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BH3][C][O]_borane-carbonyl","[BH3][C][O]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BH3][PH](F)F_difluorophosphineborane","[BH3][PH](F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BH4].[BH]C_methyldiborane","[BH4].[BH]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BH][BH3]_boranylborane","[BH][BH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[BeH2]_beryllium-hydride","[BeH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2].[CH2].[CH]=C(C)O[C]=O.[H].[H]_sec-butenyl-acetate","[CH2].[CH2].[CH]=C(C)O[C]=O.[H].[H]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]C#C[CH]C_123-pentatriene","[CH2]C#C[CH]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]C#N_cyanomethyl-radical","[CH2]C#N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]C1=CC=C[CH]1_fulvene","[CH2]C1=CC=C[CH]1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]C=C_propenyl-radical","[CH2]C=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]C=O_ethenolate","[CH2]C=O","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"[CH2]C=O_vinyloxy-radical","[CH2]C=O","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False"
"[CH2]C_ethyl-radical","[CH2]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]O_hydroxymethanide","[CH2]O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]S_methanethiol-radical","[CH2]S","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2][N][N]_diazomethane","[CH2][N][N]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH2]_methylene","[CH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH3]_methanide","[CH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH3]_methyl","[CH3]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]1C=CC=CN1_pyridinium","[CH]1C=CC=CN1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]1C=CCC2=C3C(=C4Cc5ccccc5[C]4C4=C3Cc3ccccc34)C=C12_beta-truxene","[CH]1C=CCC2=C3C(=C4Cc5ccccc5[C]4C4=C3Cc3ccccc34)C=C12","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]1CCN[N]1_45-dihydro-1H-pyrazole","[CH]1CCN[N]1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]1CCO[N]1_45-dihydroisoxazole","[CH]1CCO[N]1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]1[CH]CCC=CCC1_1E5Z-cycloocta-15-diene","[CH]1[CH]CCC=CCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=C=O_acetylenolate","[CH]=C=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=C=O_ethynyloxidanyl","[CH]=C=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=C_vinyl-radical","[CH]=C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=O_formyl-radical","[CH]=O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=[GeH]_germaacetylene","[CH]=[GeH]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=[Ge]C_methyl-methylidyne-germane","[CH]=[Ge]C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]=[SiH]_methylidynesilane","[CH]=[SiH]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH]F_fluoromethylene","[CH]F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CH][N][O]_fulminic-acid","[CH][N][O]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#C[CH2]_1-propyn-3-ylium-1-ide","[C]#C[CH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#C_ethynyl-radical","[C]#C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#NC(C)(C)C_2-isocyano-2-methylpropane","[C]#NC(C)(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#NC(C)C_2-isocyanopropane","[C]#NC(C)C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#NC(F)(F)F_trifluoroisocyanomethane","[C]#NC(F)(F)F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#NC1CC1_isocyanocyclopropane","[C]#NC1CC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#NC_isocyanomethane","[C]#NC","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#NO_hydroxyazaniumylidynemethane","[C]#NO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#N[CH2]_isocyanomethanide","[C]#N[CH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]#Nc1ccccc1_isocyanobenzene","[C]#Nc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[C]=N_hydrogen-isocyanide","[C]=N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CrH2]_chromium-dihydride","[CrH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[CrH]Br_chromium-bromide-hydride","[CrH]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[Cu][AsH2]_copper-arsine","[Cu][AsH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[F].[O].[O].[O]Cl_perchloryl-fluoride","[F].[O].[O].[O]Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[FeH2]_iron-dihydride","[FeH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[FeH]Br_iron-bromide-hydride","[FeH]Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[FeH]I_iron-iodide-hydride","[FeH]I","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"[GeH2][GeH2]_digermene","[GeH2][GeH2]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
